localhour,latitude,longitude,tz_offset,summary,ozone,ozone_error,temperature,temperature_error,dew_point,dew_point_error,humidity,humidity_error,visibility,visibility_error,apparent_temperature,apparent_temperature_error,pressure,pressure_error,wind_speed,wind_speed_error,cloud_cover,cloud_cover_error,wind_bearing,precip_intensity,precip_intensity_error,precip_probability,precip_type,irradiance,location
2018-08-14 19:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,93.38,,67.14,,0.42,,10.0,,97.29,,1010.9,,9.06,,0.28,,156.0,0.0,,0.0,,,
2018-08-14 20:00:00,30.292432,-97.699662,-5.0,Clear,,,90.8,,67.91,,0.47,,10.0,,94.84,,1010.97,,8.17,,0.17,,149.0,0.0,,0.0,,,
2018-08-14 21:00:00,30.292432,-97.699662,-5.0,Clear,,,88.07,,68.65,,0.53,,10.0,,92.23,,1011.22,,8.14,,0.07,,154.0,0.0,,0.0,,,
2018-08-14 22:00:00,30.292432,-97.699662,-5.0,Clear,,,86.37,,69.31,,0.57,,10.0,,90.71,,1012.24,,8.23,,0.0,,159.0,0.0,,0.0,,,
2018-08-14 23:00:00,30.292432,-97.699662,-5.0,Clear,,,84.12,,70.42,,0.64,,10.0,,88.74,,1012.84,,8.47,,0.0,,163.0,0.0,,0.0,,,
2018-08-15 00:00:00,30.292432,-97.699662,-5.0,Clear,,,82.01,,71.14,,0.7,,10.0,,86.41,,1013.46,,7.16,,0.0,,164.0,0.0,,0.0,,,
2018-08-15 01:00:00,30.292432,-97.699662,-5.0,Clear,,,80.28,,71.82,,0.76,,10.0,,84.17,,1013.76,,5.73,,0.07,,168.0,0.0,,0.0,,,
2018-08-15 02:00:00,30.292432,-97.699662,-5.0,Humid,,,79.04,,72.32,,0.8,,10.0,,82.26,,1013.88,,5.02,,0.23,,178.0,0.0,,0.0,,,
2018-08-15 03:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,78.43,,72.94,,0.83,,10.0,,79.89,,1013.86,,4.67,,0.71,,179.0,0.0,,0.0,,,
2018-08-15 04:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,78.13,,73.18,,0.85,,10.0,,79.63,,1014.05,,4.63,,0.83,,183.0,0.0,,0.0,,,
2018-08-15 05:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,77.99,,73.11,,0.85,,10.0,,79.49,,1014.02,,4.69,,0.65,,188.0,0.0,,0.0,,,
2018-08-15 06:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,77.24,,73.22,,0.87,,10.0,,78.78,,1013.95,,4.56,,0.46,,185.0,0.0,,0.0,,,
2018-08-15 07:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,76.52,,73.15,,0.89,,10.0,,78.07,,1014.53,,3.78,,0.71,,180.0,0.0,,0.0,,,
2018-08-15 08:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,77.31,,73.71,,0.89,,9.22,,78.91,,1015.06,,4.26,,0.27,,179.0,0.0,,0.0,,,
2018-08-15 09:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,79.97,,73.68,,0.81,,10.0,,84.33,,1015.26,,7.84,,0.51,,197.0,0.0,,0.0,,,
2018-08-15 10:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,82.41,,72.83,,0.73,,10.0,,87.93,,1015.17,,8.67,,0.72,,188.0,0.0,,0.0,,,
2018-08-15 11:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,86.08,,71.14,,0.61,,10.0,,91.71,,1015.31,,10.9,,0.45,,194.0,0.0,,0.0,,,
2018-08-15 12:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,88.95,,70.01,,0.54,,10.0,,94.29,,1014.99,,10.06,,0.67,,193.0,0.0,,0.0,,,
2018-08-15 13:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,91.82,,68.1,,0.46,,10.0,,96.18,,1014.64,,8.0,,0.39,,198.0,0.0,,0.0,,,
2018-08-15 14:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,93.47,,67.22,,0.42,,10.0,,97.45,,1013.84,,7.3,,0.44,,174.0,0.0,,0.0,,,
2018-08-15 15:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,94.9,,66.14,,0.39,,10.0,,98.37,,1013.19,,8.44,,0.44,,178.0,0.0,,0.0,,,
2018-08-15 16:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,96.19,,65.32,,0.37,,10.0,,99.33,,1012.31,,7.94,,0.4,,179.0,0.0,,0.0,,,
2018-08-15 17:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,96.94,,64.46,,0.35,,10.0,,99.64,,1012.08,,7.78,,0.35,,177.0,0.0,,0.0,,,
2018-08-15 18:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,96.85,,64.32,,0.35,,10.0,,99.45,,1011.77,,6.8,,0.28,,169.0,0.0,,0.0,,,
2018-08-15 19:00:00,30.292432,-97.699662,-5.0,Clear,,,95.94,,64.06,,0.35,,10.0,,98.21,,1011.44,,7.1,,0.14,,158.0,0.0,,0.0,,,
2018-08-15 20:00:00,30.292432,-97.699662,-5.0,Clear,,,92.77,,65.18,,0.4,,10.0,,95.25,,1011.58,,6.44,,0.0,,167.0,0.0,,0.0,,,
2018-08-15 21:00:00,30.292432,-97.699662,-5.0,Clear,,,88.81,,66.33,,0.48,,10.0,,91.53,,1011.7,,5.7,,0.0,,166.0,0.0,,0.0,,,
2018-08-15 22:00:00,30.292432,-97.699662,-5.0,Clear,,,87.63,,68.15,,0.53,,10.0,,91.38,,1012.61,,7.69,,0.0,,164.0,0.0,,0.0,,,
2018-08-15 23:00:00,30.292432,-97.699662,-5.0,Clear,,,86.06,,69.94,,0.59,,10.0,,90.79,,1013.77,,7.49,,0.0,,169.0,0.0,,0.0,,,
2018-08-16 00:00:00,30.292432,-97.699662,-5.0,Clear,,,83.94,,70.75,,0.65,,10.0,,88.73,,1014.12,,8.49,,0.0,,171.0,0.0,,0.0,,,
2018-08-16 00:00:00,30.292432,-97.699662,-5.0,Clear,,,83.94,,70.75,,0.65,,10.0,,88.73,,1014.12,,8.49,,0.0,,171.0,0.0,,0.0,,,
2018-08-16 01:00:00,30.292432,-97.699662,-5.0,Clear,,,81.77,,71.36,,0.71,,10.0,,86.18,,1014.29,,8.5,,0.0,,171.0,0.0,,0.0,,,
2018-08-16 01:00:00,30.292432,-97.699662,-5.0,Clear,,,81.77,,71.36,,0.71,,10.0,,86.18,,1014.29,,8.5,,0.0,,171.0,0.0,,0.0,,,
2018-08-16 02:00:00,30.292432,-97.699662,-5.0,Clear,,,80.01,,71.89,,0.76,,10.0,,83.78,,1014.36,,6.57,,0.0,,180.0,0.0,,0.0,,,
2018-08-16 02:00:00,30.292432,-97.699662,-5.0,Clear,,,80.01,,71.89,,0.76,,10.0,,83.78,,1014.36,,6.57,,0.0,,180.0,0.0,,0.0,,,
2018-08-16 03:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,79.31,,73.12,,0.81,,10.0,,82.94,,1014.45,,6.95,,0.72,,184.0,0.0,,0.0,,,
2018-08-16 03:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,79.31,,73.12,,0.81,,10.0,,82.94,,1014.45,,6.95,,0.72,,184.0,0.0,,0.0,,,
2018-08-16 04:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,78.77,,73.62,,0.84,,10.0,,82.03,,1014.79,,6.4,,0.66,,186.0,0.0,,0.0,,,
2018-08-16 04:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,78.77,,73.62,,0.84,,10.0,,82.03,,1014.79,,6.4,,0.66,,186.0,0.0,,0.0,,,
2018-08-16 05:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,78.1,,73.86,,0.87,,10.0,,79.69,,1014.87,,5.08,,0.83,,186.0,0.0,,0.0,,,
2018-08-16 05:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,78.1,,73.86,,0.87,,10.0,,79.69,,1014.87,,5.08,,0.83,,186.0,0.0,,0.0,,,
2018-08-16 06:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,77.6,,73.8,,0.88,,10.0,,79.2,,1015.16,,4.59,,0.61,,184.0,0.0,,0.0,,,
2018-08-16 06:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,77.6,,73.8,,0.88,,10.0,,79.2,,1015.16,,4.59,,0.61,,184.0,0.0,,0.0,,,
2018-08-16 07:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,77.38,,74.02,,0.89,,10.0,,79.02,,1015.88,,3.98,,0.76,,179.0,0.0,,0.0,,,
2018-08-16 07:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,77.38,,74.02,,0.89,,10.0,,79.02,,1015.88,,3.98,,0.76,,179.0,0.0,,0.0,,,
2018-08-16 08:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,78.59,,74.59,,0.88,,10.0,,81.82,,1016.36,,4.01,,0.67,,176.0,0.0,,0.0,,,
2018-08-16 08:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,78.59,,74.59,,0.88,,10.0,,81.82,,1016.36,,4.01,,0.67,,176.0,0.0,,0.0,,,
2018-08-16 09:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,81.68,,75.01,,0.8,,10.0,,88.1,,1016.86,,7.42,,0.42,,179.0,0.0,,0.0,,,
2018-08-16 09:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,81.68,,75.01,,0.8,,10.0,,88.1,,1016.86,,7.42,,0.42,,179.0,0.0,,0.0,,,
2018-08-16 10:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,84.55,,73.93,,0.71,,10.0,,91.9,,1017.03,,8.2,,0.62,,203.0,0.0,,0.0,,,
2018-08-16 10:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,84.55,,73.93,,0.71,,10.0,,91.9,,1017.03,,8.2,,0.62,,203.0,0.0,,0.0,,,
2018-08-16 11:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,88.43,,72.27,,0.59,,10.0,,95.63,,1016.95,,9.04,,0.69,,180.0,0.0,,0.0,,,
2018-08-16 11:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,88.43,,72.27,,0.59,,10.0,,95.63,,1016.95,,9.04,,0.69,,180.0,0.0,,0.0,,,
2018-08-16 12:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,90.62,,71.55,,0.54,,10.0,,97.69,,1016.76,,9.07,,0.34,,184.0,0.0,,0.0,,,
2018-08-16 12:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,90.62,,71.55,,0.54,,10.0,,97.69,,1016.76,,9.07,,0.34,,184.0,0.0,,0.0,,,
2018-08-16 13:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,92.75,,70.55,,0.49,,10.0,,99.37,,1017.02,,8.65,,0.44,,189.0,0.0,,0.0,,,
2018-08-16 13:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,92.75,,70.55,,0.49,,10.0,,99.37,,1017.02,,8.65,,0.44,,189.0,0.0,,0.0,,,
2018-08-16 14:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,94.44,,69.29,,0.44,,10.0,,100.31,,1015.52,,8.72,,0.44,,175.0,0.0,,0.0,,,
2018-08-16 14:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,94.44,,69.29,,0.44,,10.0,,100.31,,1015.52,,8.72,,0.44,,175.0,0.0,,0.0,,,
2018-08-16 15:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,96.52,,68.05,,0.4,,10.0,,101.78,,1014.7,,9.0,,0.4,,173.0,0.0,,0.0,,,
2018-08-16 15:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,96.52,,68.05,,0.4,,10.0,,101.78,,1014.7,,9.0,,0.4,,173.0,0.0,,0.0,,,
2018-08-16 16:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,97.55,,66.97,,0.37,,10.0,,102.17,,1014.16,,8.92,,0.3,,171.0,0.0,,0.0,,,
2018-08-16 16:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,97.55,,66.97,,0.37,,10.0,,102.17,,1014.16,,8.92,,0.3,,171.0,0.0,,0.0,,,
2018-08-16 17:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,97.86,,66.02,,0.36,,10.0,,101.83,,1013.55,,7.78,,0.33,,168.0,0.0,,0.0,,,
2018-08-16 17:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,97.86,,66.02,,0.36,,10.0,,101.83,,1013.55,,7.78,,0.33,,168.0,0.0,,0.0,,,
2018-08-16 18:00:00,30.292432,-97.699662,-5.0,Clear,,,98.21,,65.5,,0.35,,10.0,,101.88,,1013.04,,9.12,,0.14,,172.0,0.0,,0.0,,,
2018-08-16 18:00:00,30.292432,-97.699662,-5.0,Clear,,,98.21,,65.5,,0.35,,10.0,,101.88,,1013.04,,9.12,,0.14,,172.0,0.0,,0.0,,,
2018-08-16 19:00:00,30.292432,-97.699662,-5.0,Clear,,,96.84,,65.59,,0.36,,10.0,,100.28,,1012.49,,8.03,,0.14,,166.0,0.0,,0.0,,,
2018-08-16 19:00:00,30.292432,-97.699662,-5.0,Clear,,,96.84,,65.59,,0.36,,10.0,,100.28,,1012.49,,8.03,,0.14,,166.0,0.0,,0.0,,,
2018-08-16 20:00:00,30.292432,-97.699662,-5.0,Clear,,,94.34,,66.28,,0.4,,10.0,,97.8,,1013.08,,7.19,,0.09,,167.0,0.0,,0.0,,,
2018-08-16 20:00:00,30.292432,-97.699662,-5.0,Clear,,,94.34,,66.28,,0.4,,10.0,,97.8,,1013.08,,7.19,,0.09,,167.0,0.0,,0.0,,,
2018-08-16 21:00:00,30.292432,-97.699662,-5.0,Clear,,,91.17,,68.92,,0.48,,10.0,,96.05,,1014.29,,8.55,,0.0,,167.0,0.0,,0.0,,,
2018-08-16 21:00:00,30.292432,-97.699662,-5.0,Clear,,,91.17,,68.92,,0.48,,10.0,,96.05,,1014.29,,8.55,,0.0,,167.0,0.0,,0.0,,,
2018-08-16 22:00:00,30.292432,-97.699662,-5.0,Clear,,,88.8,,69.97,,0.54,,10.0,,94.08,,1015.57,,8.93,,0.0,,167.0,0.0,,0.0,,,
2018-08-16 22:00:00,30.292432,-97.699662,-5.0,Clear,,,88.8,,69.97,,0.54,,10.0,,94.08,,1015.57,,8.93,,0.0,,167.0,0.0,,0.0,,,
2018-08-16 23:00:00,30.292432,-97.699662,-5.0,Clear,,,85.79,,69.28,,0.58,,10.0,,90.02,,1016.29,,8.85,,0.0,,168.0,0.0,,0.0,,,
2018-08-16 23:00:00,30.292432,-97.699662,-5.0,Clear,,,85.79,,69.28,,0.58,,10.0,,90.02,,1016.29,,8.85,,0.0,,168.0,0.0,,0.0,,,
2018-08-17 00:00:00,30.292432,-97.699662,-5.0,Clear,,,84.01,,70.0,,0.63,,10.0,,88.35,,1016.9,,9.04,,0.0,,170.0,0.0,,0.0,,,
2018-08-17 01:00:00,30.292432,-97.699662,-5.0,Clear,,,81.61,,70.97,,0.7,,10.0,,85.76,,1016.59,,7.7,,0.0,,173.0,0.0,,0.0,,,
2018-08-17 02:00:00,30.292432,-97.699662,-5.0,Clear,,,79.8,,71.7,,0.76,,10.0,,83.37,,1016.58,,6.71,,0.0,,179.0,0.0,,0.0,,,
2018-08-17 03:00:00,30.292432,-97.699662,-5.0,Humid,,,78.63,,72.49,,0.82,,10.0,,81.57,,1016.86,,4.95,,0.06,,183.0,0.0,,0.0,,,
2018-08-17 04:00:00,30.292432,-97.699662,-5.0,Humid,,,77.31,,72.72,,0.86,,10.0,,78.77,,1016.97,,4.14,,0.0,,187.0,0.0,,0.0,,,
2018-08-17 05:00:00,30.292432,-97.699662,-5.0,Humid,,,75.9,,72.54,,0.89,,9.65,,77.39,,1016.79,,3.54,,0.0,,191.0,0.0,,0.0,,,
2018-08-17 06:00:00,30.292432,-97.699662,-5.0,Humid,,,75.16,,72.4,,0.91,,9.22,,76.66,,1016.88,,3.11,,0.0,,193.0,0.0,,0.0,,,
2018-08-17 07:00:00,30.292432,-97.699662,-5.0,Humid,,,74.54,,72.17,,0.92,,7.39,,76.04,,1017.18,,3.12,,0.0,,182.0,0.0,,0.0,,,
2018-08-17 08:00:00,30.292432,-97.699662,-5.0,Humid,,,75.89,,73.03,,0.91,,8.3,,77.45,,1017.56,,4.02,,0.0,,184.0,0.0,,0.0,,,
2018-08-17 09:00:00,30.292432,-97.699662,-5.0,Humid,,,79.52,,73.54,,0.82,,10.0,,83.44,,1017.68,,6.43,,0.17,,189.0,0.0,,0.0,,,
2018-08-17 10:00:00,30.292432,-97.699662,-5.0,Humid,,,83.59,,72.03,,0.68,,10.0,,89.11,,1017.56,,9.36,,0.19,,205.0,0.0,,0.0,,,
2018-08-17 11:00:00,30.292432,-97.699662,-5.0,Clear,,,88.12,,70.31,,0.56,,10.0,,93.54,,1017.4,,8.77,,0.01,,200.0,0.0,,0.0,,,
2018-08-17 12:00:00,30.292432,-97.699662,-5.0,Clear,,,90.48,,68.3,,0.48,,10.0,,94.76,,1017.27,,9.29,,0.0,,201.0,0.0,,0.0,,,
2018-08-17 13:00:00,30.292432,-97.699662,-5.0,Clear,,,93.72,,66.29,,0.41,,10.0,,97.09,,1016.82,,8.34,,0.0,,206.0,0.0,,0.0,,,
2018-08-17 14:00:00,30.292432,-97.699662,-5.0,Clear,,,96.44,,63.58,,0.34,,10.0,,98.5,,1016.02,,7.65,,0.0,,196.0,0.0,,0.0,,,
2018-08-17 15:00:00,30.292432,-97.699662,-5.0,Clear,,,98.22,,61.6,,0.3,,10.0,,99.43,,1014.96,,6.28,,0.0,,184.0,0.0,,0.0,,,
2018-08-17 16:00:00,30.292432,-97.699662,-5.0,Clear,,,99.83,,60.83,,0.28,,10.0,,100.89,,1014.26,,6.92,,0.0,,190.0,0.0,,0.0,,,
2018-08-17 17:00:00,30.292432,-97.699662,-5.0,Clear,,,100.04,,60.24,,0.27,,10.0,,100.83,,1013.45,,6.41,,0.0,,172.0,0.0,,0.0,,,
2018-08-17 18:00:00,30.292432,-97.699662,-5.0,Clear,,,99.62,,59.98,,0.27,,10.0,,100.21,,1013.0,,7.02,,0.02,,174.0,0.0,,0.0,,,
2018-08-17 19:00:00,30.292432,-97.699662,-5.0,Clear,,,98.27,,60.26,,0.29,,10.0,,98.8,,1013.16,,6.8,,0.02,,157.0,0.0,,0.0,,,
2018-08-17 20:00:00,30.292432,-97.699662,-5.0,Clear,,,95.02,,61.69,,0.33,,10.0,,95.82,,1013.28,,5.27,,0.0,,159.0,0.0,,0.0,,,
2018-08-17 21:00:00,30.292432,-97.699662,-5.0,Clear,,,90.55,,64.0,,0.42,,10.0,,92.08,,1014.1,,4.88,,0.0,,156.0,0.0,,0.0,,,
2018-08-17 22:00:00,30.292432,-97.699662,-5.0,Clear,,,89.28,,66.35,,0.47,,10.0,,92.05,,1015.07,,7.12,,0.0,,164.0,0.0,,0.0,,,
2018-08-17 23:00:00,30.292432,-97.699662,-5.0,Clear,,,86.8,,69.31,,0.56,,10.0,,91.22,,1015.9,,6.85,,0.0,,164.0,0.0,,0.0,,,
2018-08-18 00:00:00,30.292432,-97.699662,-5.0,Clear,,,84.46,,69.23,,0.6,,10.0,,88.43,,1015.99,,9.44,,0.0,,170.0,0.0,,0.0,,,
2018-08-18 01:00:00,30.292432,-97.699662,-5.0,Clear,,,82.67,,69.76,,0.65,,10.0,,86.55,,1016.3,,7.8,,0.0,,176.0,0.0,,0.0,,,
2018-08-18 02:00:00,30.292432,-97.699662,-5.0,Clear,,,80.51,,70.65,,0.72,,10.0,,84.08,,1016.41,,6.23,,0.0,,184.0,0.0,,0.0,,,
2018-08-18 03:00:00,30.292432,-97.699662,-5.0,Clear,,,79.14,,71.63,,0.78,,10.0,,82.28,,1016.24,,6.57,,0.0,,190.0,0.0,,0.0,,,
2018-08-18 04:00:00,30.292432,-97.699662,-5.0,Humid,,,78.27,,72.62,,0.83,,10.0,,79.69,,1016.14,,6.48,,0.11,,194.0,0.0,,0.0,,,
2018-08-18 05:00:00,30.292432,-97.699662,-5.0,Humid,,,77.33,,72.9,,0.86,,10.0,,78.81,,1016.36,,4.79,,0.12,,188.0,0.0,,0.0,,,
2018-08-18 06:00:00,30.292432,-97.699662,-5.0,Humid,,,76.51,,73.13,,0.89,,10.0,,78.06,,1016.14,,4.98,,0.0,,193.0,0.0,,0.0,,,
2018-08-18 07:00:00,30.292432,-97.699662,-5.0,Humid,,,76.1,,73.02,,0.9,,9.24,,77.65,,1016.32,,3.97,,0.08,,194.0,0.0,,0.0,,,
2018-08-18 08:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,77.06,,73.71,,0.89,,9.24,,78.67,,1017.03,,4.52,,0.34,,206.0,0.0,,0.0,,,
2018-08-18 09:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,80.22,,73.35,,0.8,,10.0,,84.66,,1017.3,,6.64,,0.34,,216.0,0.0,,0.0,,,
2018-08-18 10:00:00,30.292432,-97.699662,-5.0,Clear,,,84.99,,70.17,,0.61,,10.0,,89.66,,1016.66,,8.54,,0.0,,233.0,0.0,,0.0,,,
2018-08-18 11:00:00,30.292432,-97.699662,-5.0,Clear,,,88.66,,66.64,,0.48,,10.0,,91.56,,1016.19,,7.18,,0.0,,218.0,0.0,,0.0,,,
2018-08-18 12:00:00,30.292432,-97.699662,-5.0,Clear,,,92.37,,63.59,,0.39,,10.0,,93.86,,1015.55,,5.05,,0.0,,216.0,0.0,,0.0,,,
2018-08-18 13:00:00,30.292432,-97.699662,-5.0,Clear,,,95.09,,62.61,,0.34,,10.0,,96.39,,1014.91,,3.98,,0.0,,218.0,0.0,,0.0,,,
2018-08-18 14:00:00,30.292432,-97.699662,-5.0,Clear,,,97.41,,61.93,,0.31,,10.0,,98.68,,1014.04,,2.4,,0.0,,174.0,0.0,,0.0,,,
2018-08-18 15:00:00,30.292432,-97.699662,-5.0,Clear,,,98.93,,61.6,,0.3,,10.0,,100.26,,1013.03,,4.81,,0.0,,161.0,0.0,,0.0,,,
2018-08-18 16:00:00,30.292432,-97.699662,-5.0,Clear,,,99.86,,60.56,,0.28,,10.0,,100.79,,1011.74,,3.44,,0.0,,132.0,0.0,,0.0,,,
2018-08-18 17:00:00,30.292432,-97.699662,-5.0,Clear,,,100.22,,59.55,,0.26,,10.0,,100.69,,1010.77,,5.13,,0.12,,150.0,0.0,,0.0,,,
2018-08-18 18:00:00,30.292432,-97.699662,-5.0,Clear,,,99.46,,59.91,,0.27,,10.0,,99.99,,1010.18,,5.76,,0.11,,158.0,0.0,,0.0,,,
2018-08-18 19:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,98.04,,60.1,,0.29,,10.0,,98.46,,1010.08,,6.21,,0.3,,137.0,0.0,,0.0,,,
2018-08-18 20:00:00,30.292432,-97.699662,-5.0,Clear,,,94.57,,61.24,,0.33,,10.0,,95.08,,1010.26,,6.41,,0.02,,145.0,0.0,,0.0,,,
2018-08-18 21:00:00,30.292432,-97.699662,-5.0,Clear,,,90.69,,63.27,,0.4,,10.0,,91.84,,1010.67,,5.62,,0.0,,157.0,0.0,,0.0,,,
2018-08-18 22:00:00,30.292432,-97.699662,-5.0,Clear,,,89.47,,64.72,,0.44,,10.0,,91.31,,1011.54,,6.24,,0.0,,163.0,0.0,,0.0,,,
2018-08-18 23:00:00,30.292432,-97.699662,-5.0,Clear,,,86.84,,66.75,,0.51,,10.0,,89.62,,1012.23,,6.67,,0.0,,173.0,0.0,,0.0,,,
2018-08-19 00:00:00,30.292432,-97.699662,-5.0,Clear,,,84.92,,67.36,,0.56,,10.0,,87.88,,1012.45,,7.51,,0.0,,178.0,0.0,,0.0,,,
2018-08-19 00:00:00,30.292432,-97.699662,-5.0,Clear,,,84.92,,67.36,,0.56,,10.0,,87.88,,1012.45,,7.51,,0.0,,178.0,0.0,,0.0,,,
2018-08-19 01:00:00,30.292432,-97.699662,-5.0,Clear,,,82.53,,68.23,,0.62,,10.0,,85.65,,1012.29,,7.7,,0.0,,176.0,0.0,,0.0,,,
2018-08-19 01:00:00,30.292432,-97.699662,-5.0,Clear,,,82.53,,68.23,,0.62,,10.0,,85.65,,1012.29,,7.7,,0.0,,176.0,0.0,,0.0,,,
2018-08-19 02:00:00,30.292432,-97.699662,-5.0,Clear,,,80.53,,70.14,,0.71,,10.0,,83.94,,1011.73,,7.6,,0.0,,185.0,0.0,,0.0,,,
2018-08-19 02:00:00,30.292432,-97.699662,-5.0,Clear,,,80.53,,70.14,,0.71,,10.0,,83.94,,1011.73,,7.6,,0.0,,185.0,0.0,,0.0,,,
2018-08-19 03:00:00,30.292432,-97.699662,-5.0,Clear,,,79.1,,71.6,,0.78,,10.0,,82.21,,1011.63,,6.25,,0.0,,193.0,0.0,,0.0,,,
2018-08-19 03:00:00,30.292432,-97.699662,-5.0,Clear,,,79.1,,71.6,,0.78,,10.0,,82.21,,1011.63,,6.25,,0.0,,193.0,0.0,,0.0,,,
2018-08-19 04:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,78.29,,72.7,,0.83,,10.0,,79.72,,1011.5,,5.99,,0.48,,191.0,0.0,,0.0,,,
2018-08-19 04:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,78.29,,72.7,,0.83,,10.0,,79.72,,1011.5,,5.99,,0.48,,191.0,0.0,,0.0,,,
2018-08-19 05:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,77.75,,73.07,,0.86,,10.0,,79.25,,1011.48,,6.07,,0.48,,193.0,0.0,,0.0,,,
2018-08-19 05:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,77.75,,73.07,,0.86,,10.0,,79.25,,1011.48,,6.07,,0.48,,193.0,0.0,,0.0,,,
2018-08-19 06:00:00,30.292432,-97.699662,-5.0,Humid,,,76.96,,73.15,,0.88,,10.0,,78.5,,1011.48,,5.67,,0.16,,189.0,0.0,,0.0,,,
2018-08-19 06:00:00,30.292432,-97.699662,-5.0,Humid,,,76.96,,73.15,,0.88,,10.0,,78.5,,1011.48,,5.67,,0.16,,189.0,0.0,,0.0,,,
2018-08-19 07:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,76.39,,73.25,,0.9,,10.0,,77.96,,1011.95,,4.88,,0.59,,186.0,0.0,,0.0,,,
2018-08-19 07:00:00,30.292432,-97.699662,-5.0,Humid and Partly Cloudy,,,76.39,,73.25,,0.9,,10.0,,77.96,,1011.95,,4.88,,0.59,,186.0,0.0,,0.0,,,
2018-08-19 08:00:00,30.292432,-97.699662,-5.0,Humid,,,77.28,,73.66,,0.89,,10.0,,78.87,,1012.27,,5.75,,0.12,,186.0,0.0,,0.0,,,
2018-08-19 08:00:00,30.292432,-97.699662,-5.0,Humid,,,77.28,,73.66,,0.89,,10.0,,78.87,,1012.27,,5.75,,0.12,,186.0,0.0,,0.0,,,
2018-08-19 09:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,79.74,,73.24,,0.81,,10.0,,83.75,,1012.91,,9.18,,0.64,,200.0,0.0,,0.0,,,
2018-08-19 09:00:00,30.292432,-97.699662,-5.0,Humid and Mostly Cloudy,,,79.74,,73.24,,0.81,,10.0,,83.75,,1012.91,,9.18,,0.64,,200.0,0.0,,0.0,,,
