local_15min,grid,solar,leg1v,leg2v,summary,temperature,cloud_cover
2018-01-14 11:00:00,-3.218,4.637,123.923,124.621,Clear,51.03,0.0
2018-01-14 12:00:00,-3.978,4.929,123.377,123.99,Clear,55.12,0.0
2018-01-14 13:00:00,-3.605,4.961,122.879,123.608,Clear,57.74,0.0
2018-01-14 14:00:00,-3.69,4.608,123.48,124.067,Clear,59.16,0.0
2018-01-14 15:00:00,-3.185,3.748,123.685,124.264,Clear,59.92,0.0
2018-01-14 16:00:00,-1.639,2.277,123.263,123.749,Clear,59.43,0.03
2018-01-14 17:00:00,0.256,0.735,122.585,123.26,Clear,56.1,0.0
2018-01-14 18:00:00,1.229,-0.01,121.792,122.399,Clear,49.22,0.0
2018-01-14 19:00:00,0.556,-0.002,121.782,122.067,Clear,45.37,0.0
2018-01-14 20:00:00,0.879,-0.002,121.809,122.273,Clear,42.71,0.0
2018-01-14 21:00:00,0.888,-0.003,121.767,122.258,Clear,42.17,0.0
2018-01-14 22:00:00,0.771,-0.003,121.902,122.463,Clear,42.47,0.0
2018-01-14 23:00:00,0.751,-0.004,122.131,122.616,Clear,40.43,0.0
2018-01-15 00:00:00,0.873,-0.004,122.1,122.835,Clear,39.32,0.0
2018-01-15 01:00:00,0.752,-0.004,122.21,122.743,Clear,38.95,0.0
2018-01-15 02:00:00,0.427,-0.004,122.263,122.699,Clear,37.9,0.0
2018-01-15 03:00:00,0.573,-0.003,122.18,122.689,Clear,38.3,0.05
2018-01-15 04:00:00,0.417,-0.003,121.821,122.253,Clear,35.51,0.14
2018-01-15 05:00:00,2.552,0.002,121.255,121.729,Partly Cloudy,36.89,0.33
2018-01-15 06:00:00,0.629,-0.003,121.654,122.257,Partly Cloudy,35.47,0.44
2018-01-15 07:00:00,0.572,-0.011,121.732,122.093,Partly Cloudy,36.13,0.49
2018-01-15 08:00:00,0.512,0.361,121.965,122.325,Mostly Cloudy,41.89,0.68
2018-01-15 09:00:00,-0.328,1.081,122.33,122.89,Mostly Cloudy,49.58,0.73
2018-01-15 10:00:00,-0.106,0.95,122.729,123.302,Mostly Cloudy,56.4,0.74
2018-01-15 11:00:00,-1.304,2.091,123.176,123.621,Mostly Cloudy,61.81,0.74
2018-01-15 12:00:00,-2.183,2.949,123.762,124.441,Mostly Cloudy,64.8,0.65
2018-01-15 13:00:00,-2.517,3.277,123.881,124.597,Partly Cloudy,65.86,0.27
2018-01-15 14:00:00,-0.506,1.25,123.759,124.414,Clear,66.79,0.23
2018-01-15 15:00:00,2.001,2.086,123.698,124.246,Clear,66.66,0.18
2018-01-15 16:00:00,1.658,0.613,122.514,122.926,Partly Cloudy,65.97,0.48
2018-01-15 17:00:00,0.656,0.088,122.732,123.055,Mostly Cloudy,63.89,0.71
2018-01-15 18:00:00,0.985,-0.01,122.079,122.531,Partly Cloudy,61.63,0.44
2018-01-15 19:00:00,1.319,-0.002,122.038,122.472,Partly Cloudy,60.69,0.41
2018-01-15 20:00:00,1.011,-0.002,122.402,122.947,Partly Cloudy,59.01,0.56
2018-01-15 21:00:00,0.833,-0.003,122.616,123.237,Mostly Cloudy,51.38,0.76
2018-01-15 22:00:00,0.787,-0.003,122.739,123.182,Mostly Cloudy,39.96,0.77
2018-01-15 23:00:00,0.843,-0.003,122.628,123.079,Mostly Cloudy,37.65,0.84
2018-01-16 00:00:00,0.906,-0.003,122.644,123.076,Mostly Cloudy,35.56,0.68
2018-01-16 01:00:00,0.623,-0.002,122.459,122.779,Breezy and Mostly Cloudy,32.7,0.65
2018-01-16 02:00:00,0.616,-0.003,121.864,122.443,Mostly Cloudy,31.36,0.75
2018-01-16 03:00:00,0.715,-0.004,121.308,121.949,Mostly Cloudy,29.71,0.76
2018-01-16 04:00:00,0.403,-0.003,121.419,121.786,Mostly Cloudy,28.13,0.81
2018-01-16 05:00:00,0.395,-0.004,121.538,121.989,Mostly Cloudy,27.2,0.89
2018-01-16 06:00:00,0.504,-0.003,121.248,121.723,Overcast,26.47,0.94
2018-01-16 07:00:00,1.002,-0.012,121.797,122.441,Overcast,25.64,1.0
2018-01-16 08:00:00,0.75,-0.001,121.752,122.082,Overcast,25.53,1.0
2018-01-16 09:00:00,0.627,0.18,121.89,122.426,Overcast,25.13,1.0
2018-01-16 10:00:00,1.421,0.633,121.627,122.422,Overcast,25.32,0.96
2018-01-16 11:00:00,0.85,0.576,121.488,122.056,Mostly Cloudy,25.53,0.74
2018-01-16 12:00:00,0.581,0.583,121.867,122.282,Mostly Cloudy,25.98,0.79
2018-01-16 13:00:00,0.863,0.698,121.841,122.366,Overcast,26.57,0.94
2018-01-16 14:00:00,0.57,0.757,122.019,122.318,Overcast,27.31,0.98
2018-01-16 15:00:00,0.426,1.034,122.099,122.572,Overcast,27.41,1.0
2018-01-16 16:00:00,1.225,0.277,121.77,122.422,Overcast,27.61,1.0
2018-01-16 17:00:00,1.091,0.031,121.806,122.166,Overcast,27.13,1.0
2018-01-16 18:00:00,1.571,-0.008,121.677,121.944,Overcast,26.21,1.0
2018-01-16 19:00:00,1.441,-0.01,121.755,122.229,Overcast,25.93,1.0
2018-01-16 20:00:00,1.432,-0.002,121.923,122.404,Mostly Cloudy,26.21,0.64
2018-01-16 21:00:00,1.922,0.001,122.48,122.625,Overcast,26.71,0.94
2018-01-16 22:00:00,0.975,-0.004,122.729,123.274,Mostly Cloudy,26.83,0.92
2018-01-16 23:00:00,0.91,-0.004,122.764,123.506,Mostly Cloudy,26.04,0.84
2018-01-17 00:00:00,0.604,-0.004,122.808,123.489,Clear,24.57,0.13
2018-01-17 01:00:00,0.61,-0.004,122.836,123.384,Clear,22.65,0.06
2018-01-17 02:00:00,1.019,-0.004,122.683,123.315,Clear,21.18,0.0
2018-01-17 03:00:00,0.645,-0.003,122.686,123.135,Clear,19.64,0.0
2018-01-17 04:00:00,0.575,-0.004,122.371,122.83,Clear,17.89,0.0
2018-01-17 05:00:00,0.9,-0.004,121.758,122.476,Clear,16.86,0.0
2018-01-17 06:00:00,0.734,-0.004,121.265,121.811,Clear,16.41,0.0
2018-01-17 07:00:00,1.023,-0.012,121.324,121.884,Clear,16.57,0.0
2018-01-17 08:00:00,0.25,0.914,121.508,122.159,Clear,20.14,0.0
2018-01-17 09:00:00,-2.185,3.202,122.328,122.909,Clear,23.23,0.0
2018-01-17 10:00:00,-3.279,4.313,122.974,123.504,Clear,26.36,0.0
2018-01-17 11:00:00,-4.098,5.098,123.61,124.259,Clear,29.49,0.0
2018-01-17 12:00:00,-4.697,5.402,123.942,124.507,Clear,32.24,0.0
2018-01-17 13:00:00,-4.388,5.345,123.884,124.575,Clear,34.21,0.0
2018-01-17 14:00:00,-4.035,4.937,124.055,124.717,Clear,35.75,0.0
2018-01-17 15:00:00,-3.504,4.128,123.903,124.368,Clear,36.18,0.0
2018-01-17 16:00:00,-1.926,2.705,123.493,124.169,Clear,35.84,0.03
2018-01-17 17:00:00,-0.146,0.899,122.847,123.319,Clear,33.17,0.04
2018-01-17 18:00:00,1.068,-0.01,121.737,121.987,Clear,29.5,0.1
2018-01-17 19:00:00,1.48,-0.001,121.189,121.946,Clear,27.79,0.1
2018-01-17 20:00:00,1.242,-0.003,121.658,122.169,Partly Cloudy,26.71,0.49
2018-01-17 21:00:00,1.242,-0.003,121.832,122.531,Partly Cloudy,26.39,0.25
2018-01-17 22:00:00,0.73,-0.002,122.56,122.987,Clear,26.72,0.17
2018-01-17 23:00:00,0.647,-0.002,122.748,123.183,Partly Cloudy,26.35,0.37
2018-01-18 00:00:00,0.506,-0.003,122.835,123.311,Mostly Cloudy,26.16,0.74
2018-01-18 01:00:00,0.589,-0.004,122.965,123.51,Mostly Cloudy,26.99,0.74
2018-01-18 02:00:00,0.647,-0.004,123.049,123.571,Mostly Cloudy,27.17,0.92
2018-01-18 03:00:00,0.896,-0.002,122.751,123.356,Mostly Cloudy,27.87,0.92
2018-01-18 04:00:00,4.202,0.009,122.463,122.944,Overcast,28.61,0.98
2018-01-18 05:00:00,3.273,0.005,122.339,122.916,Overcast,29.21,0.97
2018-01-18 06:00:00,0.641,-0.003,121.999,122.774,Overcast,29.34,0.99
2018-01-18 07:00:00,0.421,-0.012,122.018,122.38,Overcast,30.2,0.98
2018-01-18 08:00:00,0.724,0.038,122.335,122.655,Overcast,31.18,1.0
2018-01-18 09:00:00,0.667,0.356,122.527,122.884,Overcast,32.41,0.99
2018-01-18 10:00:00,0.282,0.554,122.81,123.051,Overcast,33.41,0.99
2018-01-18 11:00:00,0.315,0.937,122.9,123.478,Overcast,35.16,1.0
2018-01-18 12:00:00,-0.715,1.702,123.143,123.745,Overcast,37.96,1.0
2018-01-18 13:00:00,-1.429,2.509,123.501,124.015,Overcast,40.42,0.98
2018-01-18 14:00:00,-0.865,1.984,123.845,124.456,Overcast,42.17,1.0
2018-01-18 15:00:00,-0.4,1.465,122.925,123.543,Overcast,43.26,1.0
2018-01-18 16:00:00,0.431,0.688,122.545,123.24,Mostly Cloudy,43.3,0.85
2018-01-18 17:00:00,0.975,0.06,122.277,122.652,Overcast,43.09,1.0
2018-01-18 18:00:00,1.052,-0.01,121.526,121.976,Overcast,42.55,0.99
2018-01-18 19:00:00,0.886,-0.011,121.261,121.812,Mostly Cloudy,42.04,0.92
2018-01-18 20:00:00,1.041,-0.002,121.605,122.132,Mostly Cloudy,41.3,0.86
2018-01-18 21:00:00,1.168,-0.001,121.72,122.208,Partly Cloudy,39.95,0.43
2018-01-18 22:00:00,1.201,-0.002,122.16,122.75,Partly Cloudy,38.69,0.32
2018-01-18 23:00:00,0.906,-0.003,122.213,122.668,Mostly Cloudy,38.35,0.82
2018-01-19 00:00:00,0.988,-0.002,122.175,122.802,Overcast,38.79,0.97
2018-01-19 01:00:00,0.986,-0.003,121.899,122.581,Mostly Cloudy,38.8,0.84
2018-01-19 02:00:00,0.817,-0.003,122.079,122.706,Mostly Cloudy,39.14,0.89
2018-01-19 03:00:00,0.924,-0.003,122.135,122.847,Mostly Cloudy,39.38,0.84
2018-01-19 04:00:00,0.722,-0.004,121.998,122.636,Mostly Cloudy,39.58,0.89
2018-01-19 05:00:00,0.503,-0.003,121.529,121.989,Mostly Cloudy,39.62,0.8
2018-01-19 06:00:00,0.718,-0.003,120.935,121.709,Overcast,39.79,1.0
2018-01-19 07:00:00,0.478,-0.012,121.912,122.26,Overcast,39.94,1.0
2018-01-19 08:00:00,0.7,0.108,122.101,122.663,Overcast,40.84,1.0
2018-01-19 09:00:00,0.379,0.329,122.61,122.936,Overcast,42.72,1.0
2018-01-19 10:00:00,0.056,0.891,122.881,123.211,Overcast,44.9,1.0
2018-01-19 11:00:00,0.2,1.023,122.834,123.143,Overcast,46.41,1.0
2018-01-19 12:00:00,0.307,0.786,122.904,122.959,Overcast,47.23,1.0
2018-01-19 13:00:00,0.073,1.036,123.351,123.563,Overcast,48.4,1.0
2018-01-19 14:00:00,-0.278,1.596,123.128,123.601,Overcast,50.08,1.0
2018-01-19 15:00:00,-0.056,0.994,123.076,123.558,Overcast,51.73,1.0
2018-01-19 16:00:00,0.458,0.511,123.294,123.68,Overcast,52.33,0.99
2018-01-19 17:00:00,1.389,0.176,123.037,123.755,Overcast,51.99,0.99
2018-01-19 18:00:00,1.095,-0.01,121.935,122.519,Overcast,51.49,1.0
2018-01-19 19:00:00,1.125,-0.011,122.17,122.818,Overcast,50.91,1.0
2018-01-19 20:00:00,1.13,-0.011,122.76,123.372,Foggy,50.57,1.0
2018-01-19 21:00:00,0.993,-0.01,122.739,123.207,Foggy,50.29,1.0
2018-01-19 22:00:00,1.072,-0.011,122.827,123.363,Foggy,50.44,1.0
2018-01-19 23:00:00,1.058,-0.011,122.821,123.454,Foggy,51.3,1.0
2018-01-20 00:00:00,0.764,-0.004,122.121,122.721,Overcast,51.8,0.94
2018-01-20 01:00:00,0.7,-0.004,121.953,122.536,Overcast,51.81,1.0
2018-01-20 02:00:00,0.935,-0.004,122.066,122.759,Overcast,51.95,1.0
2018-01-20 03:00:00,0.595,-0.004,122.193,122.802,Overcast,51.95,1.0
2018-01-20 04:00:00,0.481,-0.004,122.342,122.781,Overcast,52.21,1.0
2018-01-20 05:00:00,0.396,-0.005,122.252,122.639,Overcast,52.57,1.0
2018-01-20 06:00:00,0.485,-0.003,121.975,122.286,Overcast,52.73,1.0
2018-01-20 07:00:00,0.543,-0.011,121.608,121.94,Overcast,52.97,0.98
2018-01-20 08:00:00,0.496,0.039,121.295,121.682,Mostly Cloudy,53.73,0.69
2018-01-20 09:00:00,0.736,0.488,121.53,122.206,Overcast,55.1,0.95
2018-01-20 10:00:00,0.248,0.59,121.698,122.207,Mostly Cloudy,57.19,0.85
2018-01-20 11:00:00,0.196,0.859,121.91,122.325,Overcast,59.77,1.0
2018-01-20 12:00:00,-2.866,3.789,122.957,123.55,Mostly Cloudy,62.48,0.62
2018-01-20 13:00:00,0.94,3.91,122.378,122.946,Mostly Cloudy,63.68,0.84
2018-01-20 14:00:00,0.087,1.149,121.695,122.422,Mostly Cloudy,64.29,0.84
2018-01-20 15:00:00,4.54,0.74,121.474,121.999,Mostly Cloudy,63.87,0.89
2018-01-20 16:00:00,0.672,0.399,121.924,122.38,Mostly Cloudy,62.87,0.89
2018-01-20 17:00:00,1.156,0.061,122.336,122.48,Overcast,61.54,0.95
2018-01-20 18:00:00,1.19,-0.009,121.248,121.314,Mostly Cloudy,60.29,0.86
2018-01-20 19:00:00,1.342,-0.002,122.015,122.114,Mostly Cloudy,58.49,0.84
2018-01-20 20:00:00,0.996,-0.002,122.275,122.515,Partly Cloudy,55.15,0.44
2018-01-20 21:00:00,3.017,0.004,122.097,122.39,Partly Cloudy,54.91,0.57
2018-01-20 22:00:00,1.116,-0.001,122.913,123.128,Partly Cloudy,55.05,0.48
2018-01-20 23:00:00,0.999,-0.002,122.742,123.007,Mostly Cloudy,56.7,0.82
2018-01-21 00:00:00,0.438,-0.004,122.786,123.134,Overcast,58.89,0.98
2018-01-21 01:00:00,0.428,-0.003,122.946,123.338,Overcast,60.92,1.0
2018-01-21 02:00:00,0.491,-0.003,122.934,123.267,Overcast,62.25,1.0
2018-01-21 03:00:00,0.561,-0.002,122.78,123.055,Overcast,63.49,0.94
2018-01-21 04:00:00,0.454,-0.003,122.668,123.033,Mostly Cloudy,64.29,0.8
2018-01-21 05:00:00,0.428,-0.004,122.45,122.801,Mostly Cloudy,64.58,0.8
2018-01-21 06:00:00,0.424,-0.003,121.963,122.269,Mostly Cloudy,64.52,0.71
2018-01-21 07:00:00,0.469,-0.012,121.669,121.971,Mostly Cloudy,64.68,0.79
2018-01-21 08:00:00,0.56,-0.009,121.348,121.582,Mostly Cloudy,65.29,0.86
2018-01-21 09:00:00,0.812,0.061,122.176,122.555,Overcast,66.15,0.94
2018-01-21 10:00:00,1.249,0.102,121.99,122.501,Mostly Cloudy,67.2,0.74
2018-01-21 11:00:00,1.174,0.368,122.229,122.216,Mostly Cloudy,68.27,0.84
2018-01-21 12:00:00,0.181,0.98,121.96,122.489,Mostly Cloudy,69.01,0.76
2018-01-21 13:00:00,0.934,0.303,121.868,122.02,Partly Cloudy,69.68,0.54
2018-01-21 14:00:00,0.354,0.936,122.259,122.692,Mostly Cloudy,70.34,0.76
2018-01-21 15:00:00,3.408,0.797,121.687,122.13,Mostly Cloudy,69.99,0.66
2018-01-21 16:00:00,1.465,0.091,121.997,122.258,Partly Cloudy,69.57,0.49
2018-01-21 17:00:00,3.818,0.142,121.563,122.22,Partly Cloudy,68.21,0.59
2018-01-21 18:00:00,4.438,0.0,121.33,121.855,Partly Cloudy,66.27,0.36
2018-01-21 19:00:00,1.17,-0.001,121.047,121.473,Clear,64.8,0.14
2018-01-21 20:00:00,0.934,-0.002,121.618,122.183,Clear,63.55,0.19
2018-01-21 21:00:00,0.709,-0.002,122.248,122.525,Partly Cloudy,62.62,0.27
2018-01-21 22:00:00,0.667,-0.002,122.702,123.008,Mostly Cloudy,62.35,0.69
2018-01-21 23:00:00,0.671,-0.002,123.34,123.62,Partly Cloudy,61.91,0.35
2018-01-22 00:00:00,0.543,-0.003,123.434,123.921,Partly Cloudy,59.65,0.3
2018-01-22 01:00:00,0.573,-0.004,123.571,123.912,Mostly Cloudy,55.86,0.63
2018-01-22 02:00:00,0.486,-0.003,123.579,123.936,Clear,53.92,0.06
2018-01-22 03:00:00,0.398,-0.003,122.544,122.926,Clear,51.16,0.0
2018-01-22 04:00:00,1.75,0.0,122.175,122.573,Clear,51.59,0.15
2018-01-22 05:00:00,2.272,0.001,121.641,122.059,Clear,49.55,0.03
2018-01-22 06:00:00,0.516,-0.003,121.286,121.8,Clear,46.9,0.0
2018-01-22 07:00:00,0.83,-0.011,122.679,123.188,Clear,46.09,0.03
2018-01-22 08:00:00,-0.296,0.852,123.649,123.948,Clear,49.75,0.0
2018-01-22 09:00:00,-1.942,2.824,123.631,124.133,Clear,53.01,0.0
2018-01-22 10:00:00,-3.369,4.021,123.815,124.13,Clear,55.96,0.0
2018-01-22 11:00:00,-4.129,4.758,124.209,124.606,Clear,59.57,0.0
2018-01-22 12:00:00,-4.572,5.062,123.822,124.403,Clear,60.6,0.0
2018-01-22 13:00:00,-4.488,4.992,123.952,124.558,Clear,62.03,0.0
2018-01-22 14:00:00,-4.108,4.738,123.956,124.505,Clear,63.18,0.0
2018-01-22 15:00:00,-3.517,4.003,124.232,124.753,Clear,63.09,0.0
2018-01-22 16:00:00,-2.306,2.767,124.232,124.744,Clear,62.58,0.0
2018-01-22 17:00:00,-0.562,1.008,123.789,124.194,Clear,59.61,0.0
2018-01-22 18:00:00,0.902,-0.019,122.799,123.258,Clear,53.74,0.0
2018-01-22 19:00:00,1.455,0.0,122.437,122.757,Clear,48.55,0.0
2018-01-22 20:00:00,0.998,-0.003,122.669,123.121,Clear,46.93,0.0
2018-01-22 21:00:00,1.287,-0.003,122.698,123.325,Clear,41.61,0.0
2018-01-22 22:00:00,1.121,-0.003,122.977,123.532,Clear,42.82,0.0
2018-01-22 23:00:00,0.549,-0.003,123.666,123.84,Clear,41.14,0.0
2018-01-23 00:00:00,0.635,-0.003,123.376,123.764,Clear,42.06,0.0
2018-01-23 01:00:00,0.657,-0.005,123.228,123.762,Clear,36.4,0.0
2018-01-23 02:00:00,0.438,-0.003,123.137,123.584,Clear,33.69,0.0
2018-01-23 03:00:00,0.549,-0.003,122.901,123.376,Clear,34.22,0.0
2018-01-23 04:00:00,2.544,0.003,122.446,122.929,Clear,33.9,0.0
2018-01-23 05:00:00,2.176,0.0,122.384,122.877,Clear,33.46,0.0
2018-01-23 06:00:00,0.46,-0.003,122.245,122.865,Clear,32.02,0.01
2018-01-23 07:00:00,0.541,-0.012,122.082,122.533,Clear,33.25,0.01
2018-01-23 08:00:00,-0.329,0.966,122.477,122.706,Clear,39.72,0.03
2018-01-23 09:00:00,-1.523,2.375,122.903,123.388,Clear,47.45,0.0
2018-01-23 10:00:00,-2.565,3.48,123.171,123.547,Clear,54.92,0.0
2018-01-23 11:00:00,-3.245,3.974,123.701,124.144,Clear,58.88,0.0
2018-01-23 12:00:00,-4.165,4.815,123.919,124.371,Clear,60.65,0.0
2018-01-23 13:00:00,-3.881,4.408,123.947,124.371,Clear,61.94,0.0
2018-01-23 14:00:00,-4.024,4.692,124.157,124.568,Clear,63.26,0.0
2018-01-23 15:00:00,-3.072,3.667,124.124,124.542,Clear,63.91,0.0
2018-01-23 16:00:00,-1.884,2.375,123.982,124.41,Clear,62.61,0.0
2018-01-23 17:00:00,-0.204,0.677,123.639,123.959,Clear,57.77,0.0
2018-01-23 18:00:00,0.76,-0.031,122.823,123.306,Clear,51.19,0.0
2018-01-23 19:00:00,0.673,-0.003,122.431,122.882,Clear,45.84,0.17
2018-01-23 20:00:00,0.929,-0.002,122.568,122.998,Partly Cloudy,41.16,0.52
2018-01-23 21:00:00,1.297,-0.001,122.637,123.113,Clear,39.77,0.01
2018-01-23 22:00:00,0.915,-0.002,122.756,123.118,Clear,37.37,0.0
2018-01-23 23:00:00,0.414,-0.003,123.088,123.493,Clear,35.48,0.01
2018-01-24 00:00:00,0.71,-0.004,122.999,123.533,Clear,34.55,0.01
2018-01-24 01:00:00,0.746,-0.002,122.621,123.211,Clear,33.43,0.01
2018-01-24 02:00:00,0.42,-0.003,122.675,123.149,Clear,31.84,0.01
2018-01-24 03:00:00,0.652,-0.004,122.451,123.049,Clear,30.96,0.03
2018-01-24 04:00:00,3.721,0.006,122.181,122.461,Clear,31.89,0.01
2018-01-24 05:00:00,3.746,0.005,121.645,122.045,Clear,32.5,0.0
2018-01-24 06:00:00,0.623,-0.002,121.507,122.023,Clear,30.27,0.0
2018-01-24 07:00:00,0.861,-0.011,121.51,122.009,Clear,31.38,0.0
2018-01-24 08:00:00,-0.52,0.967,122.29,122.712,Clear,38.08,0.0
2018-01-24 09:00:00,-2.271,2.803,123.371,123.703,Clear,47.31,0.0
2018-01-24 10:00:00,-3.345,3.907,123.697,124.08,Clear,54.45,0.03
2018-01-24 11:00:00,-3.996,4.467,124.275,124.79,Clear,57.95,0.0
2018-01-24 12:00:00,-4.191,4.662,122.75,123.334,Clear,60.02,0.0
2018-01-24 13:00:00,-3.701,4.183,122.763,123.311,Clear,61.9,0.0
2018-01-24 14:00:00,-3.58,4.667,122.848,123.705,Clear,63.05,0.0
2018-01-24 15:00:00,-3.149,3.624,123.121,123.734,Clear,63.5,0.0
2018-01-24 16:00:00,-2.236,2.695,123.009,123.583,Clear,62.77,0.0
2018-01-24 17:00:00,-0.484,0.931,122.744,123.183,Clear,58.21,0.0
2018-01-24 18:00:00,0.877,-0.019,122.129,122.65,Clear,50.96,0.0
2018-01-24 19:00:00,0.584,-0.004,121.725,122.363,Clear,45.05,0.0
2018-01-24 20:00:00,0.83,-0.003,121.616,122.286,Clear,41.0,0.0
2018-01-24 21:00:00,1.083,-0.003,121.423,122.082,Clear,37.74,0.0
2018-01-24 22:00:00,0.836,-0.004,121.655,122.162,Clear,34.95,0.0
2018-01-24 23:00:00,0.886,-0.003,121.79,122.226,Clear,34.01,0.0
2018-01-25 00:00:00,0.954,-0.004,121.82,122.567,Clear,34.17,0.01
2018-01-25 01:00:00,0.684,-0.003,121.888,122.497,Clear,32.09,0.0
2018-01-25 02:00:00,0.525,-0.003,121.904,122.411,Clear,30.62,0.0
2018-01-25 03:00:00,1.997,0.001,121.504,121.913,Clear,30.01,0.0
2018-01-25 04:00:00,4.026,0.007,120.97,121.532,Clear,29.01,0.04
2018-01-25 05:00:00,3.75,0.007,121.09,121.485,Clear,29.32,0.03
2018-01-25 06:00:00,0.865,-0.002,121.359,122.095,Clear,27.79,0.01
2018-01-25 07:00:00,0.894,-0.011,121.601,122.071,Clear,30.43,0.0
2018-01-25 08:00:00,-0.452,1.013,122.325,122.613,Clear,35.71,0.08
2018-01-25 09:00:00,-1.455,2.366,122.632,123.357,Clear,45.41,0.05
2018-01-25 10:00:00,-2.903,3.563,123.359,123.883,Clear,53.9,0.03
2018-01-25 11:00:00,-3.937,4.449,124.077,124.492,Clear,58.6,0.03
2018-01-25 12:00:00,-3.744,4.298,124.074,124.497,Clear,60.27,0.04
2018-01-25 13:00:00,-4.336,4.8,123.297,123.835,Clear,61.94,0.15
2018-01-25 14:00:00,-3.862,4.585,122.864,123.61,Mostly Cloudy,62.75,0.62
2018-01-25 15:00:00,-1.673,2.267,122.674,123.139,Mostly Cloudy,62.5,0.62
2018-01-25 16:00:00,-0.448,0.895,122.502,122.958,Mostly Cloudy,61.35,0.82
2018-01-25 17:00:00,0.129,0.309,122.334,122.702,Mostly Cloudy,59.69,0.87
2018-01-25 18:00:00,0.796,-0.011,121.195,121.771,Mostly Cloudy,58.19,0.89
2018-01-25 19:00:00,0.527,-0.011,121.394,121.733,Overcast,56.94,0.94
2018-01-25 20:00:00,0.438,-0.003,121.621,122.21,Mostly Cloudy,55.98,0.67
2018-01-25 21:00:00,0.439,-0.003,122.384,122.792,Mostly Cloudy,55.28,0.65
2018-01-25 22:00:00,1.059,-0.002,121.7,122.285,Mostly Cloudy,54.28,0.75
2018-01-25 23:00:00,0.806,-0.003,122.253,122.779,Mostly Cloudy,53.18,0.86
2018-01-26 00:00:00,0.779,-0.003,122.331,122.941,Overcast,52.44,0.95
2018-01-26 01:00:00,0.597,-0.003,122.637,123.109,Mostly Cloudy,51.61,0.84
2018-01-26 02:00:00,0.506,-0.003,122.698,123.025,Partly Cloudy,51.22,0.54
2018-01-26 03:00:00,0.613,-0.003,122.46,122.943,Mostly Cloudy,50.67,0.64
2018-01-26 04:00:00,3.654,0.006,122.111,122.438,Overcast,50.62,0.97
2018-01-26 05:00:00,2.678,0.003,121.794,122.188,Partly Cloudy,50.28,0.57
2018-01-26 06:00:00,0.413,-0.003,121.614,122.304,Mostly Cloudy,50.17,0.92
2018-01-26 07:00:00,0.617,-0.012,122.575,123.089,Overcast,50.31,1.0
2018-01-26 08:00:00,0.548,0.041,122.912,123.068,Overcast,50.87,1.0
2018-01-26 09:00:00,0.635,0.173,122.893,123.275,Overcast,52.06,1.0
2018-01-26 10:00:00,-0.008,0.489,123.271,123.67,Overcast,53.61,1.0
2018-01-26 11:00:00,-0.2,0.691,122.945,123.326,Overcast,56.6,1.0
2018-01-26 12:00:00,-0.23,0.792,122.997,123.309,Overcast,59.34,0.97
2018-01-26 13:00:00,-0.273,0.714,123.039,123.419,Mostly Cloudy,61.93,0.91
2018-01-26 14:00:00,-0.416,0.849,123.414,123.77,Mostly Cloudy,65.4,0.86
2018-01-26 15:00:00,0.106,0.326,122.935,123.342,Mostly Cloudy,65.81,0.91
2018-01-26 16:00:00,0.409,0.153,122.861,123.216,Overcast,66.05,1.0
2018-01-26 17:00:00,0.468,0.024,122.933,123.302,Mostly Cloudy,65.67,0.79
2018-01-26 18:00:00,0.95,-0.012,122.514,123.027,Partly Cloudy,64.98,0.58
2018-01-26 19:00:00,0.946,-0.011,122.71,123.191,Mostly Cloudy,64.7,0.75
2018-01-26 20:00:00,0.891,-0.012,122.848,123.293,Mostly Cloudy,64.39,0.66
2018-01-26 21:00:00,0.908,-0.003,123.031,123.638,Overcast,64.04,0.98
2018-01-26 22:00:00,0.757,-0.004,123.197,123.716,Mostly Cloudy,63.71,0.89
2018-01-26 23:00:00,0.532,-0.002,122.764,123.039,Mostly Cloudy,63.8,0.92
2018-01-27 00:00:00,0.4,-0.003,122.448,122.807,Mostly Cloudy,63.54,0.87
2018-01-27 01:00:00,0.39,-0.004,122.334,122.736,Overcast,63.2,1.0
2018-01-27 02:00:00,0.471,-0.002,122.607,122.976,Overcast,62.56,1.0
2018-01-27 03:00:00,0.478,-0.002,122.484,122.872,Overcast,62.08,1.0
2018-01-27 04:00:00,2.387,0.002,122.015,122.414,Foggy,61.83,0.94
2018-01-27 05:00:00,1.561,-0.001,121.919,122.34,Foggy,61.36,0.94
2018-01-27 06:00:00,0.549,-0.003,121.603,121.926,Foggy,60.97,1.0
2018-01-27 07:00:00,0.656,-0.012,122.07,122.52,Foggy,60.94,0.97
2018-01-27 08:00:00,0.411,0.011,122.453,122.728,Overcast,61.81,0.97
2018-01-27 09:00:00,0.06,0.434,122.96,123.332,Overcast,62.82,0.97
2018-01-27 10:00:00,1.574,0.437,122.277,123.253,Mostly Cloudy,62.71,0.86
2018-01-27 11:00:00,1.092,0.209,122.194,122.874,Partly Cloudy,62.57,0.54
2018-01-27 12:00:00,-0.054,0.494,122.789,123.15,Mostly Cloudy,63.89,0.63
2018-01-27 13:00:00,-0.899,1.472,123.25,123.586,Partly Cloudy,65.42,0.54
2018-01-27 14:00:00,-1.578,2.081,123.538,123.905,Partly Cloudy,66.66,0.32
2018-01-27 15:00:00,-1.775,2.242,123.704,124.103,Partly Cloudy,66.47,0.54
